,names,scores,logfoldchanges,pvals,pvals_adj,14_mean_expr,14_frac_expr,23_mean_expr,23_frac_expr,chromosome
186,MARC1,3.426962,1.0986962,0.0006103747046096882,0.007267918925285631,0.2597439,0.3992248062015504,0.12970537,0.2896174863387978,chr1
187,EEF1G,3.4069362,0.066106856,0.0006569649681708474,0.0077418706455769535,3.2196615,0.9961240310077519,3.1757145,1.0,chr11
188,TRERF1,3.4033144,0.87791806,0.0006657361250803876,0.007825829684683632,0.3261292,0.4844961240310077,0.1904732,0.44808743169398907,chr6
189,SHOC2,3.362624,0.4970942,0.0007720549599911572,0.00889954056145021,0.52935076,0.6666666666666666,0.40174803,0.7595628415300546,chr10
190,IRS2,3.3462198,1.242824,0.0008192145029854475,0.009356171083756104,0.27835253,0.39341085271317827,0.12717572,0.29508196721311475,chr13
191,GADD45GIP1,3.3402545,0.26809394,0.0008370161492537051,0.009509970734827554,0.93162096,0.8837209302325582,0.82316446,0.9289617486338798,chr19
192,PARVG,3.3342896,0.411699,0.0008551760499185311,0.009685429146773897,0.60791856,0.75,0.48790938,0.7868852459016393,chr22
193,UGT3A2,3.3219333,1.3770597,0.000893961040597739,0.010080656763845916,0.19530097,0.31589147286821706,0.07976836,0.17486338797814208,chr5
194,NEU1,3.3161812,2.2260325,0.0009125667650065217,0.010245897245848814,0.12804891,0.23449612403100775,0.02878132,0.08196721311475409,chr6
195,AC090559.1,3.3153288,1.3690656,0.0009153534919286798,0.010273140843298736,0.20736042,0.34108527131782945,0.0854504,0.22404371584699453,chr11
196,NFE2,3.2984989,0.3186141,0.0009720330858469712,0.01080297721831018,0.88686293,0.8294573643410853,0.76296616,0.9234972677595629,chr12
197,BAHCC1,3.2955163,1.806357,0.0009824103839169603,0.0109013149138303,0.17656289,0.27325581395348836,0.053742003,0.13114754098360656,chr17
198,CTDP1,3.262708,0.86542654,0.001103531439951502,0.012080809828996902,0.321518,0.4806201550387597,0.18908843,0.44808743169398907,chr18
199,GNAQ,3.245878,0.26978436,0.0011708905687784793,0.012735109550123826,0.9254978,0.8527131782945736,0.81684434,0.9508196721311475,chr9
200,DNPH1,3.2448127,0.3941952,0.0011752790978536132,0.012773098061200208,0.7789175,0.7887596899224806,0.6403807,0.8579234972677595,chr6
201,SLC22A4,3.230113,1.6952627,0.001237413382020771,0.01333656645066831,0.18078877,0.28875968992248063,0.059392925,0.15846994535519127,chr5
202,COTL1,3.1913397,0.32274026,0.001416147049644028,0.014979852211331007,0.75759417,0.8081395348837209,0.64500684,0.8797814207650273,chr16
203,INPP5D,3.1849484,0.4474382,0.0014477980745854198,0.01528630340282377,0.59239846,0.7093023255813954,0.46547905,0.7486338797814208,chr2
204,PRRT4,3.1649227,2.5640824,0.0015512417602256098,0.01625213538505288,0.111210525,0.2054263565891473,0.019695595,0.0546448087431694,chr7
205,HEXA,3.16194,0.60464406,0.0015672179636594078,0.01639542255599376,0.43267167,0.5852713178294574,0.30455622,0.6120218579234973,chr15
206,IGFBP7,3.1250842,0.23578951,0.001777541843194075,0.018260784684513198,1.118467,0.8701550387596899,1.0114301,0.9344262295081968,chr4
207,RFLNB,3.1218886,0.49108836,0.001796949333119959,0.018426969105327217,0.5676658,0.6666666666666666,0.43416908,0.7049180327868853,chr17
208,HSP90AB1,3.11848,0.11236228,0.001817865173209105,0.01862805569873419,2.5833945,1.0,2.5116086,1.0,chr6
209,GFI1,3.1127279,1.3891261,0.0018536686056947343,0.018920157944596432,0.18749085,0.31589147286821706,0.075787835,0.19672131147540983,chr1
210,RABAC1,3.102715,0.29250765,0.0019175422158715632,0.019467593062379933,0.85230905,0.8488372093023255,0.74108577,0.8797814207650273,chr19
211,TOM1,3.0907848,1.1659653,0.0019962830218434677,0.020130834235124476,0.22667426,0.3643410852713178,0.10740661,0.273224043715847,chr22
212,OST4,3.0743806,0.16518986,0.0021094010127061607,0.021107332659773433,1.308371,0.9651162790697675,1.2261313,0.994535519125683,chr2
213,SOS2,3.0724633,0.6809692,0.002122999428286522,0.02121362918566049,0.3509385,0.5116279069767442,0.23287432,0.46994535519125685,chr14
214,AGTRAP,3.070333,0.4566091,0.002138203029037865,0.021335645200175588,0.5302351,0.687984496124031,0.41184548,0.7103825136612022,chr1
215,TOP2B,3.0692677,0.34287453,0.0021458422078969473,0.02139689793175005,0.66187656,0.7383720930232558,0.55383915,0.8306010928961749,chr3
216,SLC22A15,3.0690546,1.496325,0.002147373043282841,0.021404678241293277,0.23100537,0.3178294573643411,0.088112354,0.20765027322404372,chr1
217,MLEC,3.0584025,0.32854506,0.0022252036497704807,0.021995964535235554,0.7113037,0.7887596899224806,0.60186523,0.8579234972677595,chr12
218,CYTL1,3.0462594,1.3922406,0.0023170786347155707,0.02276212487248317,0.23093365,0.3313953488372093,0.09437099,0.22950819672131148,chr4
219,ARHGEF18,3.0243163,1.1074824,0.002491958007642656,0.024163773703486317,0.23825781,0.37790697674418605,0.117659114,0.2896174863387978,chr19
220,IL17RE,3.021973,1.2590657,0.0025113310871361784,0.024326813839317098,0.19349068,0.31976744186046513,0.0854382,0.20218579234972678,chr3
221,COX6B1,2.9880993,0.14629711,0.002807182024103693,0.026685072321129703,1.7884338,0.9883720930232558,1.7047181,1.0,chr19
222,GLUL,2.969991,0.36938885,0.002978084366903237,0.02806642761908345,0.6849469,0.7596899224806202,0.5661469,0.8142076502732241,chr1
223,CCND2,2.949326,0.54597294,0.003184676867585609,0.029573629081669293,0.38721025,0.563953488372093,0.28056687,0.5737704918032787,chr12
224,MIF4GD,2.948474,0.5034822,0.0031934700569799463,0.029645631212550167,0.4452696,0.6104651162790697,0.333373,0.6174863387978142,chr17
225,FOSL2,2.9410176,0.9485386,0.0032713595181991023,0.03020156385238006,0.2688652,0.4050387596899225,0.14828244,0.33879781420765026,chr2
226,COX14,2.9250395,0.36301968,0.003444124008891039,0.031531148791510324,0.55791205,0.6937984496124031,0.45795324,0.7650273224043715,chr12
227,TOP1MT,2.9246135,0.4687591,0.003448842696822406,0.03154396922000686,0.45351794,0.625968992248062,0.34688073,0.6229508196721312,chr8
228,PRKN,2.905866,1.163691,0.0036623826488865266,0.03315677091458602,0.2363496,0.36046511627906974,0.11244403,0.273224043715847,chr6
229,FHIT,2.8915923,0.33063945,0.003832949761823526,0.03438441689452133,0.79438144,0.7616279069767442,0.6752964,0.8306010928961749,chr3
230,S100P,2.8713534,2.7704484,0.0040871817506943605,0.03622071136305213,0.12990767,0.1821705426356589,0.020127198,0.04371584699453552,chr4
231,ELF1,2.8494103,0.2711899,0.00438003433478648,0.038259410970638195,0.79150593,0.8042635658914729,0.6931114,0.8688524590163934,chr13
232,NTNG2,2.8385453,1.379757,0.004531968025753695,0.03923578146886578,0.18749484,0.3023255813953488,0.076264955,0.20218579234972678,chr9
233,HSP90B1,2.8383324,0.23628168,0.0045349942667891295,0.03925006570570331,1.4036485,0.9437984496124031,1.2826644,0.9836065573770492,chr12
234,PAM16,2.8359888,0.4254694,0.0045684039418025305,0.03947931624615896,0.46642262,0.6337209302325582,0.3663772,0.7049180327868853,chr16
235,JMJD1C,2.8323672,0.26092488,0.004620475734006182,0.039856844217298334,0.8390026,0.8410852713178295,0.74034095,0.9234972677595629,chr10
236,MYC,2.825976,0.633542,0.004713679871339113,0.04053821549181207,0.53222966,0.5658914728682171,0.3736102,0.5027322404371585,chr8
237,ATP2A3,2.8215022,0.5390637,0.0047799318837605615,0.04099672104092743,0.5449418,0.6589147286821705,0.40454423,0.6939890710382514,chr17
238,SYNGR1,2.8036067,0.21880095,0.005053449612357345,0.042993519106565264,0.8611713,0.8410852713178295,0.7764387,0.9016393442622951,chr22
239,MAPK14,2.7972155,0.3550347,0.005154512843706807,0.04372290222392347,0.6582279,0.7344961240310077,0.54707444,0.7868852459016393,chr6
240,SELPLG,2.794233,0.9717724,0.005202297826008313,0.04404962274409296,0.2688867,0.41472868217054265,0.14609079,0.37158469945355194,chr12
241,OGT,2.7859244,0.49270836,0.005337530960630838,0.04503423311694386,0.46444353,0.6085271317829457,0.3507336,0.639344262295082,chrX
242,VAMP5,2.7771897,0.33967054,0.005483114804020038,0.04608531328648495,0.7599689,0.7596899224806202,0.6415578,0.8142076502732241,chr2
243,MYO1F,2.7742074,1.0512239,0.005533641274489494,0.04645521986043315,0.26647612,0.38953488372093026,0.13745698,0.3333333333333333,chr19
244,TIMM13,2.772929,0.212338,0.005555423810678749,0.04659693418615782,0.9765471,0.8856589147286822,0.8873677,0.9344262295081968,chr19
245,PYGL,2.7695203,0.49776363,0.005613889351398979,0.04700437361221259,0.47122926,0.6065891472868217,0.35509202,0.6502732240437158,chr14
246,MLXIP,2.756951,0.5099499,0.005834309194561889,0.04859311612456658,0.4559907,0.6027131782945736,0.34054464,0.6338797814207651,chr12
247,UQCR11,2.7550337,0.18331495,0.0058686099524630185,0.0488075294909129,1.3450938,0.9457364341085271,1.2527189,0.9781420765027322,chr19
248,TARBP1,2.752051,0.6015997,0.005922328090069315,0.04916825399493354,0.3666069,0.5251937984496124,0.25606403,0.5136612021857924,chr1
249,ALDH3B1,2.752051,0.85015094,0.005922328090069315,0.04916825399493354,0.27981216,0.42829457364341084,0.16476071,0.3770491803278688,chr11
250,DGKZ,2.7407598,0.42024314,0.006129726935414028,0.05059552901422207,0.5095142,0.6608527131782945,0.4031737,0.6994535519125683,chr11
251,WFDC1,2.7275515,2.3946254,0.006380629935756122,0.05234833271228225,0.09609604,0.18410852713178294,0.01899998,0.0546448087431694,chr16
252,SSBP4,2.7102952,0.28479886,0.006722334001856231,0.05467984057756304,0.6290399,0.7441860465116279,0.5416921,0.8087431693989071,chr19
253,PDE4D,2.7058215,0.30607012,0.006813567898506932,0.05535878328479221,0.90181094,0.8430232558139535,0.7812466,0.8852459016393442,chr5
254,TM7SF3,2.699217,0.20013998,0.006950280667357758,0.05637318090776693,0.9458923,0.8682170542635659,0.86334544,0.9398907103825137,chr12
255,EBPL,2.6985781,0.10832133,0.006963640825241607,0.05644943406885735,1.1424264,0.9089147286821705,1.0919169,0.9726775956284153,chr13
256,PCBP3,2.6964476,0.88824415,0.007008341439225492,0.05669897337981066,0.29132652,0.42248062015503873,0.16781735,0.37158469945355194,chr21
257,BIRC6,2.6936781,0.3772985,0.007066837423951539,0.05709123786296034,0.6136581,0.7209302325581395,0.50212127,0.7978142076502732,chr2
258,KDM4C,2.686648,0.80429214,0.007217300957223007,0.05812566752275789,0.2723193,0.4127906976744186,0.16487081,0.33879781420765026,chr9
259,NUCB2,2.6764219,0.15118845,0.0074412911253237445,0.059626507533571946,1.7621483,0.9903100775193798,1.6761407,0.994535519125683,chr11
260,SCAND1,2.670883,0.17300282,0.007565204738355509,0.06041571232943781,0.9102554,0.8895348837209303,0.8403377,0.9398907103825137,chr20
261,BTBD11,2.6706698,1.3861084,0.007570007377860757,0.06042022681271566,0.19255662,0.29457364341085274,0.078110635,0.20218579234972678,chr12
262,ANPEP,2.661083,0.9181491,0.007788975490567457,0.06175312845148811,0.2682153,0.4127906976744186,0.15082507,0.37158469945355194,chr15
263,UQCRFS1,2.6574614,0.18226148,0.007873162546872882,0.06226479465105957,0.96957195,0.9089147286821705,0.8930463,0.9672131147540983,chr19
264,CTNNB1,2.6465962,0.35370037,0.008130635753995311,0.06392872082504501,0.49112964,0.6608527131782945,0.40298074,0.73224043715847,chr3
265,PXK,2.6446788,0.6526275,0.008176846625194962,0.06425663049250756,0.3846531,0.5310077519379846,0.2611383,0.5409836065573771,chr3
266,MZB1,2.634666,0.45657688,0.008422010256292637,0.06582046820744132,0.74628174,0.7112403100775194,0.592358,0.7595628415300546,chr5
267,KMT2C,2.6312573,0.38334364,0.008506958028743709,0.06641156010504054,0.6297817,0.7073643410852714,0.5143275,0.7868852459016393,chr7
268,GAS6-AS1,2.6174097,0.92586017,0.008859990354881612,0.06864145746821891,0.21172296,0.3546511627906977,0.11700063,0.2677595628415301,chr13
269,MSRB2,2.6042013,0.45355585,0.009208864966150867,0.07082481421377843,0.43129894,0.6007751937984496,0.33202422,0.639344262295082,chr10
270,CLINT1,2.6016448,0.29112083,0.009277788155981188,0.07120128165561666,0.63489616,0.7248062015503876,0.5450959,0.8087431693989071,chr5
271,ADGRE5,2.5944014,0.928975,0.009475576932714586,0.07242683006356326,0.26173744,0.37790697674418605,0.14595276,0.3005464480874317,chr19
272,TBL1XR1,2.5824711,0.32377273,0.009809554175466745,0.07434197873397838,0.65660447,0.7403100775193798,0.55482614,0.8142076502732241,chr3
273,PLEK,2.5784235,0.25747284,0.009925228340011114,0.07509887551086149,0.86928827,0.8468992248062015,0.76955384,0.8688524590163934,chr2
274,CD44,2.575654,0.17811774,0.010005072412450085,0.07560271729153457,1.1760614,0.8953488372093024,1.0923378,0.9617486338797814,chr11
275,DYSF,2.5730975,26.2507,0.010079281882394084,0.0761029813931995,0.07681761,0.12790697674418605,0.0,0.0,chr2
276,PRR13,2.5722454,0.1688704,0.010104127073735914,0.07620986402771773,1.0030234,0.9069767441860465,0.9305096,0.9508196721311475,chr12
277,BRI3,2.5688367,0.25934064,0.010204054050101094,0.07684161959355242,0.6899255,0.7965116279069767,0.604368,0.8852459016393442,chr7
278,DDX21,2.5662801,0.3039764,0.010279575654361259,0.077226801504498,0.7487059,0.7848837209302325,0.64320624,0.8469945355191257,chr10
279,CLU,2.5558412,0.20140897,0.010593144298965334,0.07904115361535673,0.94363713,0.8507751937984496,0.8607065,0.907103825136612,chr8
280,EMB,2.5532846,0.436232,0.010671221716075109,0.07956128128079214,0.51013035,0.6375968992248062,0.40001836,0.6885245901639344,chr5
281,PIK3CB,2.5436978,0.6914356,0.0109685890517649,0.08128955888207677,0.3477075,0.48643410852713176,0.22911772,0.4644808743169399,chr3
282,ATXN7L3B,2.5368807,0.61323076,0.011184507400233598,0.08248248824408114,0.33625063,0.5,0.23213461,0.4918032786885246,chr12
283,TRAPPC6A,2.533472,0.48760432,0.011293875640025127,0.08318149418962721,0.42182624,0.5794573643410853,0.31790924,0.6284153005464481,chr19
284,RAB27A,2.53262,0.5992923,0.011321365642209699,0.08334091517411879,0.3722746,0.5290697674418605,0.2606055,0.5355191256830601,chr15
285,TRIM14,2.5315547,0.8076469,0.011355811678921371,0.08355135125373572,0.28453705,0.42829457364341084,0.17230977,0.40437158469945356,chr9
286,CEACAM4,2.5309155,1.2318733,0.011376523933615138,0.08363900735726644,0.19495894,0.3081395348837209,0.08769074,0.22404371584699453,chr19
287,CELF1,2.5243113,0.43256238,0.011592522316889708,0.0849283625842075,0.46788576,0.622093023255814,0.36607182,0.6612021857923497,chr11
288,EIF4G3,2.5108898,0.3035579,0.012042729229537506,0.08772274640305251,0.67832816,0.7751937984496124,0.58021086,0.7923497267759563,chr1
289,CD302,2.5049248,0.30853423,0.012247748048074242,0.08883043714012746,0.550624,0.6996124031007752,0.4655861,0.7704918032786885,chr2
290,TRG-AS1,2.4927814,1.0676124,0.012674686138849275,0.09134614589530038,0.20557904,0.32751937984496127,0.10336246,0.25136612021857924,chr7
291,KMT2D,2.490438,1.0161256,0.012758577769377676,0.09176522593369799,0.22633196,0.3507751937984496,0.11830231,0.2896174863387978,chr12
292,FBP1,2.4814901,1.4768906,0.013083428856609186,0.09365291770401124,0.13159463,0.23837209302325582,0.0492936,0.1366120218579235,chr9
293,SSR3,2.4765904,0.22384334,0.0132644054492866,0.09461588659398579,0.7514729,0.7945736434108527,0.6725046,0.8961748633879781,chr3
294,SORL1,2.475099,0.5037041,0.01331992281557102,0.09486952019342017,0.46238634,0.5891472868217055,0.34685603,0.6338797814207651,chr11
295,KRT17,2.4721165,2.4539964,0.013431574073581006,0.09549778843938747,0.10191785,0.1744186046511628,0.019392107,0.060109289617486336,chr17
296,PTEN,2.4712644,0.27036914,0.013463625974530017,0.09565413192367887,0.784325,0.8197674418604651,0.68683064,0.8688524590163934,chr10
297,CHRNB1,2.464447,1.4036553,0.01372248371009654,0.09717849278483565,0.16022022,0.26744186046511625,0.06361276,0.17486338797814208,chr17
298,TMEM258,2.464234,0.14121671,0.013730643362801897,0.09721213689681839,1.3305491,0.9496124031007752,1.259485,0.9890710382513661,chr11
299,SPI1,2.4614644,0.17347506,0.013837109447888378,0.09779595718336573,0.94110006,0.877906976744186,0.86950976,0.9234972677595629,chr11
300,PIEZO1,2.4448473,0.5118799,0.014491345534987788,0.10151417144848482,0.43492624,0.5717054263565892,0.3236092,0.6284153005464481,chr16
301,CSF1R,2.4422908,2.779212,0.014594381869214988,0.1021356029806805,0.091255456,0.15891472868217055,0.013822738,0.04371584699453552,chr5
302,DENND10,2.4352605,0.6679947,0.014881069420153614,0.10391242353671419,0.3039454,0.4631782945736434,0.2017589,0.45901639344262296,chr10
303,TLE4,2.4350476,0.50359106,0.01488983384692943,0.10394817176174626,0.44897875,0.5813953488372093,0.33627898,0.6010928961748634,chr9
304,NEAT1,2.4341953,0.2026175,0.014924937052015181,0.1041422448860702,1.0761217,0.872093023255814,0.98580563,0.9453551912568307,chr11
305,MCRIP2,2.4335563,0.5160597,0.01495131228367151,0.10424976129724794,0.3563496,0.5174418604651163,0.26187664,0.5081967213114754,chr16
306,TMED3,2.432491,0.26845005,0.01499536226093733,0.1044802689854412,0.6489078,0.7616279069767442,0.56437933,0.8688524590163934,chr15
307,TMEM256,2.4273782,0.26058146,0.015208397351906325,0.10570633089974764,0.75484264,0.8178294573643411,0.6632012,0.8743169398907104,chr17
308,SCAMP1,2.4192827,0.8088593,0.015551154871139183,0.10756435474536677,0.23765856,0.39147286821705424,0.14248936,0.33879781420765026,chr5
309,EAF2,2.4175782,0.34235752,0.015624174481576077,0.10799084049093229,0.5422033,0.6724806201550387,0.44963294,0.7759562841530054,chr3
310,FGF13,2.4133174,0.32254428,0.01580804476176943,0.1089448575437749,0.75271547,0.7461240310077519,0.6407066,0.7923497267759563,chrX
311,RBIS,2.4082046,0.19018525,0.016031199089230525,0.11018986156343123,0.9042214,0.8817829457364341,0.8278757,0.9398907103825137,chr8
312,PTPRE,2.4013872,0.70204455,0.016333043704469932,0.11177963531655231,0.2907843,0.437984496124031,0.18850787,0.39344262295081966,chr10
313,PVT1,2.3973393,0.38421082,0.016514616885673898,0.11283273702579018,0.55150044,0.6550387596899225,0.44712588,0.7158469945355191,chr8
314,RB1CC1,2.3941438,0.36704764,0.01665921408409047,0.11363010458026597,0.54491997,0.6744186046511628,0.44579485,0.7486338797814208,chr8
315,MPST,2.3915873,0.25783876,0.016775691076991225,0.11415155288323449,0.6550131,0.7713178294573644,0.5730987,0.8360655737704918,chr22
316,SALL4,2.3830657,1.9507824,0.017169127050161086,0.11627384593125004,0.111388616,0.19573643410852712,0.030024296,0.09289617486338798,chr20
317,MLC1,2.3596313,0.7727956,0.01829310327992439,0.12251825254506431,0.29575115,0.43410852713178294,0.18350126,0.4207650273224044,chr22
318,SRSF6,2.3589923,0.28730664,0.018324639130526614,0.12267184477097606,0.49354902,0.6647286821705426,0.42061284,0.7213114754098361,chr20
319,PGLS,2.3547313,0.19906496,0.018536096958725122,0.12382581706931904,0.8796246,0.8701550387596899,0.8012245,0.9180327868852459,chr19
320,VSTM1,2.351323,1.502844,0.018706797591756162,0.12476156541667498,0.12361597,0.2131782945736434,0.045383777,0.10382513661202186,chr19
321,DENND4A,2.331084,0.5131985,0.019748931189702914,0.130249773281209,0.38887167,0.5406976744186046,0.2874603,0.5737704918032787,chr15
322,TGOLN2,2.330232,0.3816871,0.01979390139048138,0.13048601013725103,0.43442443,0.6046511627906976,0.3489642,0.6612021857923497,chr2
323,D2HGDH,2.3295927,1.1042005,0.019827687693638525,0.1306483358704213,0.17097203,0.28875968992248063,0.083175614,0.20765027322404372,chr2
324,FES,2.3263972,0.57275796,0.019997375556568452,0.13140210970558044,0.35860872,0.5058139534883721,0.25464278,0.5300546448087432,chr15
325,DOC2B,2.3165972,0.8551626,0.020525680192204517,0.1341933396885118,0.25749922,0.39147286821705424,0.15044653,0.36065573770491804,chr17
326,RSL1D1,2.3161712,0.103999294,0.020548923516984053,0.1343145085623083,1.2142866,0.9186046511627907,1.1641517,0.9726775956284153,chr16
327,HRH2,2.3059452,1.0901306,0.021113690697636918,0.13718847831287528,0.17927524,0.30426356589147285,0.088220835,0.24043715846994534,chr5
328,TOMM20,2.3059452,0.12719347,0.021113690697636918,0.13718847831287528,0.9816803,0.8875968992248062,0.9274672,0.9344262295081968,chr1
329,MIER1,2.305093,0.34518868,0.021161359342854805,0.13727926427195936,0.5397079,0.6976744186046512,0.4467667,0.6885245901639344,chr1
